atc_name,concept_class_id,concept_code,name
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,325887_micafungin
flumetasone and antibiotics; topical,ATC 5th,D07CB05,325887_micafungin
betamethasone and antibiotics; topical,ATC 5th,D07CC01,325887_micafungin
dexamethasone and antibiotics; topical,ATC 5th,D07CB04,325887_micafungin
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,325887_micafungin
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,325887_micafungin
fluocinonide and antibiotics; topical,ATC 5th,D07CC05,325887_micafungin
ANTIINFECTIVES,ATC 3rd,S01A,325887_micafungin
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,325887_micafungin
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,325887_micafungin
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,325887_micafungin
Antiinfectives,ATC 4th,B05CA,325887_micafungin
fluocinolone acetonide and antibiotics; topical,ATC 5th,D07CC02,325887_micafungin
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,325887_micafungin
SENSORY ORGANS,ATC 1st,S,325887_micafungin
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,325887_micafungin
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 3rd,J02A,325887_micafungin
OPHTHALMOLOGICALS,ATC 2nd,S01,325887_micafungin
antibiotics in combination with other drugs; ophthalmic,ATC 5th,S01AA20,325887_micafungin
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,325887_micafungin
"antiinfectives, combinations; otic",ATC 5th,S02AA30,325887_micafungin
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,325887_micafungin
"Corticosteroids, moderately potent, combinations with antibiotics",ATC 4th,D07CB,325887_micafungin
fludroxycortide and antibiotics; topical,ATC 5th,D07CC03,325887_micafungin
"Corticosteroids, very potent, combinations with antibiotics",ATC 4th,D07CD,325887_micafungin
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,325887_micafungin
micafungin; parenteral,ATC 5th,J02AX05,325887_micafungin
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,325887_micafungin
OTOLOGICALS,ATC 2nd,S02,325887_micafungin
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 2nd,J02,325887_micafungin
Other antimycotics for systemic use,ATC 4th,J02AX,325887_micafungin
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,325887_micafungin
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,325887_micafungin
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,325887_micafungin
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,325887_micafungin
IRRIGATING SOLUTIONS,ATC 3rd,B05C,325887_micafungin
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,325887_micafungin
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,325887_micafungin
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,325887_micafungin
"CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS",ATC 3rd,D07C,325887_micafungin
triamcinolone and antibiotics; topical,ATC 5th,D07CB01,325887_micafungin
beclometasone and antibiotics; topical,ATC 5th,D07CC04,325887_micafungin
fluocortolone and antibiotics; topical,ATC 5th,D07CC06,325887_micafungin
Antibiotics,ATC 4th,S01AA,325887_micafungin
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,325887_micafungin
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,325887_micafungin
"Corticosteroids, weak, combinations with antibiotics",ATC 4th,D07CA,325887_micafungin
clobetasol and antibiotics; topical,ATC 5th,D07CD01,325887_micafungin
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,325887_micafungin
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,325887_micafungin
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,325887_micafungin
Antiinfectives,ATC 4th,S02AA,325887_micafungin
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,325887_micafungin
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,325887_micafungin
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,325887_micafungin
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,325887_micafungin
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,325887_micafungin
prednisolone and antibiotics; topical,ATC 5th,D07CA03,325887_micafungin
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,325887_micafungin
IMMUNOSUPPRESSANTS,ATC 2nd,L04,327361_adalimumab
adalimumab; parenteral,ATC 5th,L04AB04,327361_adalimumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,327361_adalimumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,327361_adalimumab
Tumor necrosis factor alpha (TNF-α) inhibitors,ATC 4th,L04AB,327361_adalimumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,328134_gefitinib
Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,ATC 4th,L01EB,328134_gefitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,328134_gefitinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,328134_gefitinib
gefitinib; oral,ATC 5th,L01EB01,328134_gefitinib
didanosine; oral,ATC 5th,J05AF02,3364_didanosine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,3364_didanosine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,3364_didanosine
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,3364_didanosine
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,3364_didanosine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,337525_erlotinib
erlotinib; oral,ATC 5th,L01EB02,337525_erlotinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,337525_erlotinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,337525_erlotinib
Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,ATC 4th,L01EB,337525_erlotinib
Other cough suppressants,ATC 4th,R05DB,337623_dornase_alfa
"streptokinase, combinations; systemic, topical",ATC 5th,B06AA55,337623_dornase_alfa
Mucolytics,ATC 4th,R05CB,337623_dornase_alfa
"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",ATC 3rd,R05F,337623_dornase_alfa
cough suppressants and expectorants; systemic,ATC 5th,R05FB02,337623_dornase_alfa
RESPIRATORY SYSTEM,ATC 1st,R,337623_dornase_alfa
"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",ATC 3rd,R05C,337623_dornase_alfa
dornase alfa (desoxyribonuclease); inhalant,ATC 5th,R05CB13,337623_dornase_alfa
COUGH AND COLD PREPARATIONS,ATC 2nd,R05,337623_dornase_alfa
opium derivatives and mucolytics; systemic,ATC 5th,R05FA01,337623_dornase_alfa
Opium derivatives and expectorants,ATC 4th,R05FA,337623_dornase_alfa
"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",ATC 3rd,R05D,337623_dornase_alfa
cough suppressants and mucolytics; systemic,ATC 5th,R05FB01,337623_dornase_alfa
mucolytics - combinations,ATC 5th,R05CB10,337623_dornase_alfa
other cough suppressants - combinations,ATC 5th,R05DB20,337623_dornase_alfa
Other cough suppressants and expectorants,ATC 4th,R05FB,337623_dornase_alfa
agalsidase beta; parenteral,ATC 5th,A16AB04,338817_agalsidase_beta
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,338817_agalsidase_beta
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,338817_agalsidase_beta
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,338817_agalsidase_beta
Enzymes,ATC 4th,A16AB,338817_agalsidase_beta
Antiinfectives,ATC 4th,S02AA,341018_anidulafungin
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,341018_anidulafungin
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,341018_anidulafungin
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,341018_anidulafungin
anidulafungin; parenteral,ATC 5th,J02AX06,341018_anidulafungin
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,341018_anidulafungin
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,341018_anidulafungin
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,341018_anidulafungin
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,341018_anidulafungin
ANTIINFECTIVES,ATC 3rd,S03A,341018_anidulafungin
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,341018_anidulafungin
Antiinfectives,ATC 4th,S03AA,341018_anidulafungin
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,341018_anidulafungin
OTOLOGICALS,ATC 2nd,S02,341018_anidulafungin
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,341018_anidulafungin
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,341018_anidulafungin
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,341018_anidulafungin
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,341018_anidulafungin
SENSORY ORGANS,ATC 1st,S,341018_anidulafungin
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,341018_anidulafungin
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,341018_anidulafungin
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,341018_anidulafungin
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,341018_anidulafungin
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,341018_anidulafungin
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,341018_anidulafungin
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,341018_anidulafungin
"antiinfectives, combinations; otic",ATC 5th,S02AA30,341018_anidulafungin
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,341018_anidulafungin
ANTIINFECTIVES,ATC 3rd,S02A,341018_anidulafungin
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,341018_anidulafungin
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,341018_anidulafungin
IRRIGATING SOLUTIONS,ATC 3rd,B05C,341018_anidulafungin
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,341018_anidulafungin
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,341018_anidulafungin
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,341018_anidulafungin
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,341018_anidulafungin
Antiinfectives,ATC 4th,B05CA,341018_anidulafungin
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,341018_anidulafungin
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,341018_anidulafungin
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 3rd,J02A,341018_anidulafungin
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,341018_anidulafungin
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,341018_anidulafungin
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,341018_anidulafungin
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,341018_anidulafungin
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,341018_anidulafungin
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 2nd,J02,341018_anidulafungin
Other antimycotics for systemic use,ATC 4th,J02AX,341018_anidulafungin
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,341018_anidulafungin
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,341018_anidulafungin
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,341018_anidulafungin
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,341018_anidulafungin
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,341018_anidulafungin
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,341018_anidulafungin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,34132_pegaspargase
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,34132_pegaspargase
pegaspargase; parenteral,ATC 5th,L01XX24,34132_pegaspargase
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,34132_pegaspargase
Other antineoplastic agents,ATC 4th,L01XX,34132_pegaspargase
lenalidomide; oral,ATC 5th,L04AX04,342369_lenalidomide
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,342369_lenalidomide
Other immunosuppressants,ATC 4th,L04AX,342369_lenalidomide
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,342369_lenalidomide
IMMUNOSUPPRESSANTS,ATC 2nd,L04,342369_lenalidomide
atazanavir and ritonavir; oral,ATC 5th,J05AR23,343047_atazanavir
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,343047_atazanavir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,343047_atazanavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,343047_atazanavir
atazanavir; oral,ATC 5th,J05AE08,343047_atazanavir
Protease inhibitors,ATC 4th,J05AE,343047_atazanavir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,343047_atazanavir
atazanavir and cobicistat; systemic,ATC 5th,J05AR15,343047_atazanavir
treprostinil; parenteral,ATC 5th,B01AC21,343048_treprostinil
ANTITHROMBOTIC AGENTS,ATC 2nd,B01,343048_treprostinil
platelet aggregation inhibitors excl. heparin - combinations,ATC 5th,B01AC30,343048_treprostinil
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,343048_treprostinil
ANTITHROMBOTIC AGENTS,ATC 3rd,B01A,343048_treprostinil
Platelet aggregation inhibitors excl. heparin,ATC 4th,B01AC,343048_treprostinil
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,35302_sirolimus
[U] sirolimus,ATC 5th,L04AA10,35302_sirolimus
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,35302_sirolimus
Other ophthalmologicals,ATC 4th,S01XA,35302_sirolimus
OPHTHALMOLOGICALS,ATC 2nd,S01,35302_sirolimus
IMMUNOSUPPRESSANTS,ATC 2nd,L04,35302_sirolimus
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,35302_sirolimus
sirolimus; systemic,ATC 5th,L01EG04,35302_sirolimus
SENSORY ORGANS,ATC 1st,S,35302_sirolimus
Selective immunosuppressants,ATC 4th,L04AA,35302_sirolimus
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,35302_sirolimus
Mammalian target of rapamycin (mTOR) kinase inhibitors,ATC 4th,L01EG,35302_sirolimus
sirolimus; oral,ATC 5th,L04AH01,35302_sirolimus
sirolimus; ophthalmic,ATC 5th,S01XA23,35302_sirolimus
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,35302_sirolimus
Mammalian target of rapamycin (mTOR) kinase inhibitors,ATC 4th,L04AH,35302_sirolimus
combinations of electrolytes; parenteral,ATC 5th,B05XA30,35465_rho_d_immune_globulin
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,35465_rho_d_immune_globulin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05XA31,35465_rho_d_immune_globulin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05BB04,35465_rho_d_immune_globulin
IMMUNOGLOBULINS,ATC 3rd,J06B,35465_rho_d_immune_globulin
anti-D (rh) immunoglobulin; systemic,ATC 5th,J06BB01,35465_rho_d_immune_globulin
electrolytes with carbohydrates; parenteral,ATC 5th,B05BB02,35465_rho_d_immune_globulin
Specific immunoglobulins,ATC 4th,J06BB,35465_rho_d_immune_globulin
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,35465_rho_d_immune_globulin
electrolytes; parenteral,ATC 5th,B05BB01,35465_rho_d_immune_globulin
Monoclonal antibodies,ATC 4th,L04AG,354770_natalizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,354770_natalizumab
[U] natalizumab,ATC 5th,L04AA23,354770_natalizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,354770_natalizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,354770_natalizumab
Selective immunosuppressants,ATC 4th,L04AA,354770_natalizumab
natalizumab; parenteral,ATC 5th,L04AG03,354770_natalizumab
Other protein kinase inhibitors,ATC 4th,L01EX,357977_sunitinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,357977_sunitinib
sunitinib; oral,ATC 5th,L01EX01,357977_sunitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,357977_sunitinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,357977_sunitinib
fimasartan and diuretics; oral,ATC 5th,C09DA10,358257_tolvaptan
"rauwolfia alkaloids, whole root and diuretics; systemic",ATC 5th,C02LA08,358257_tolvaptan
pinacidil and diuretics; oral,ATC 5th,C02LX01,358257_tolvaptan
penbutolol and other diuretics; oral,ATC 5th,C07CA23,358257_tolvaptan
ACE inhibitors and diuretics,ATC 4th,C09BA,358257_tolvaptan
cilazapril and diuretics; oral,ATC 5th,C09BA08,358257_tolvaptan
moexipril and diuretics; oral,ATC 5th,C09BA13,358257_tolvaptan
enalapril and diuretics; systemic,ATC 5th,C09BA02,358257_tolvaptan
ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,ATC 3rd,C02L,358257_tolvaptan
Rauwolfia alkaloids and diuretics in combination,ATC 4th,C02LA,358257_tolvaptan
Alpha-adrenoreceptor antagonists and diuretics,ATC 4th,C02LE,358257_tolvaptan
MAO inhibitors and diuretics,ATC 4th,C02LL,358257_tolvaptan
"Beta blocking agents, non-selective, and other diuretics",ATC 4th,C07CA,358257_tolvaptan
"timolol, thiazides and other diuretics; systemic",ATC 5th,C07DA06,358257_tolvaptan
nifedipine and diuretics; systemic,ATC 5th,C08GA01,358257_tolvaptan
delapril and diuretics; oral,ATC 5th,C09BA12,358257_tolvaptan
guanethidine and diuretics; oral,ATC 5th,C02LF01,358257_tolvaptan
Guanidine derivatives and diuretics,ATC 4th,C02LF,358257_tolvaptan
prazosin and diuretics; oral,ATC 5th,C02LE01,358257_tolvaptan
quinapril and diuretics; systemic,ATC 5th,C09BA06,358257_tolvaptan
fosinopril and diuretics; oral,ATC 5th,C09BA09,358257_tolvaptan
methoserpidine and diuretics; oral,ATC 5th,C02LA04,358257_tolvaptan
Vasopressin antagonists,ATC 4th,C03XA,358257_tolvaptan
"ACE INHIBITORS, COMBINATIONS",ATC 3rd,C09B,358257_tolvaptan
lisinopril and diuretics; oral,ATC 5th,C09BA03,358257_tolvaptan
benazepril and diuretics; oral,ATC 5th,C09BA07,358257_tolvaptan
"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",ATC 3rd,C09D,358257_tolvaptan
olmesartan medoxomil and diuretics; oral,ATC 5th,C09DA08,358257_tolvaptan
azilsartan medoxomil and diuretics; oral,ATC 5th,C09DA09,358257_tolvaptan
pargyline and diuretics; oral,ATC 5th,C02LL01,358257_tolvaptan
Methyldopa and diuretics in combination,ATC 4th,C02LB,358257_tolvaptan
pindolol and other diuretics; systemic,ATC 5th,C07CA03,358257_tolvaptan
ramipril and diuretics; oral,ATC 5th,C09BA05,358257_tolvaptan
dihydralazine and diuretics; systemic,ATC 5th,C02LG01,358257_tolvaptan
oxprenolol and other diuretics; systemic,ATC 5th,C07CA02,358257_tolvaptan
tolvaptan; oral,ATC 5th,C03XA01,358257_tolvaptan
metoprolol and other diuretics; systemic,ATC 5th,C07CB02,358257_tolvaptan
perindopril and diuretics; systemic,ATC 5th,C09BA04,358257_tolvaptan
irbesartan and diuretics; systemic,ATC 5th,C09DA04,358257_tolvaptan
valsartan and diuretics; oral,ATC 5th,C09DA03,358257_tolvaptan
veratrum and diuretics; systemic,ATC 5th,C02LK01,358257_tolvaptan
syrosingopine and diuretics,ATC 5th,C02LA09,358257_tolvaptan
hydralazine and diuretics; oral,ATC 5th,C02LG02,358257_tolvaptan
CARDIOVASCULAR SYSTEM,ATC 1st,C,358257_tolvaptan
"picodralazine and diuretics, combinations with psycholeptics",ATC 5th,C02LG73,358257_tolvaptan
methyldopa (levorotatory) and diuretics; oral,ATC 5th,C02LB01,358257_tolvaptan
amlodipine and diuretics; oral,ATC 5th,C08GA02,358257_tolvaptan
Imidazoline receptor agonists in combination with diuretics,ATC 4th,C02LC,358257_tolvaptan
Hydrazinophthalazine derivatives and diuretics,ATC 4th,C02LG,358257_tolvaptan
"Beta blocking agents, selective, and other diuretics",ATC 4th,C07CB,358257_tolvaptan
Alpha and beta blocking agents and other diuretics,ATC 4th,C07CG,358257_tolvaptan
labetalol and other diuretics; systemic,ATC 5th,C07CG01,358257_tolvaptan
CALCIUM CHANNEL BLOCKERS AND DIURETICS,ATC 3rd,C08G,358257_tolvaptan
captopril and diuretics; systemic,ATC 5th,C09BA01,358257_tolvaptan
Angiotensin II receptor blockers (ARBs) and diuretics,ATC 4th,C09DA,358257_tolvaptan
losartan and diuretics; oral,ATC 5th,C09DA01,358257_tolvaptan
eprosartan and diuretics; oral,ATC 5th,C09DA02,358257_tolvaptan
rescinnamine and diuretics; systemic,ATC 5th,C02LA02,358257_tolvaptan
DIURETICS,ATC 2nd,C03,358257_tolvaptan
picodralazine and diuretics,ATC 5th,C02LG03,358257_tolvaptan
bietaserpine and diuretics; oral,ATC 5th,C02LA07,358257_tolvaptan
combination of rauwolfia alkaloids and diuretics incl. other combinations; systemic,ATC 5th,C02LA50,358257_tolvaptan
moxonidine and diuretics; oral,ATC 5th,C02LC05,358257_tolvaptan
"Alkaloids, excl. rauwolfia, in combination with diuretics",ATC 4th,C02LK,358257_tolvaptan
BETA BLOCKING AGENTS AND OTHER DIURETICS,ATC 3rd,C07C,358257_tolvaptan
"atenolol and other diuretics, combinations; systemic",ATC 5th,C07CB53,358257_tolvaptan
"BETA BLOCKING AGENTS, THIAZIDES AND OTHER DIURETICS",ATC 3rd,C07D,358257_tolvaptan
"Beta blocking agents, selective, thiazides and other diuretics",ATC 4th,C07DB,358257_tolvaptan
"atenolol, thiazides and other diuretics; systemic",ATC 5th,C07DB01,358257_tolvaptan
candesartan and diuretics; oral,ATC 5th,C09DA06,358257_tolvaptan
telmisartan and diuretics; oral,ATC 5th,C09DA07,358257_tolvaptan
deserpidine and diuretics; oral,ATC 5th,C02LA03,358257_tolvaptan
clonidine and diuretics; oral,ATC 5th,C02LC01,358257_tolvaptan
OTHER DIURETICS,ATC 3rd,C03X,358257_tolvaptan
"Beta blocking agents, non-selective, thiazides and other diuretics",ATC 4th,C07DA,358257_tolvaptan
reserpine and diuretics; oral,ATC 5th,C02LA01,358257_tolvaptan
atenolol and other diuretics; systemic,ATC 5th,C07CB03,358257_tolvaptan
zofenopril and diuretics; oral,ATC 5th,C09BA15,358257_tolvaptan
"clonidine and diuretics, combinations with other drugs; oral",ATC 5th,C02LC51,358257_tolvaptan
Other antihypertensives and diuretics,ATC 4th,C02LX,358257_tolvaptan
bopindolol and other diuretics; oral,ATC 5th,C07CA17,358257_tolvaptan
Calcium channel blockers and diuretics,ATC 4th,C08GA,358257_tolvaptan
"reserpine and diuretics, combinations with psycholeptics; oral",ATC 5th,C02LA71,358257_tolvaptan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,358258_bortezomib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,358258_bortezomib
bortezomib; parenteral,ATC 5th,L01XG01,358258_bortezomib
Proteasome inhibitors,ATC 4th,L01XG,358258_bortezomib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,358258_bortezomib
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,358262_fosamprenavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,358262_fosamprenavir
Protease inhibitors,ATC 4th,J05AE,358262_fosamprenavir
fosamprenavir; oral,ATC 5th,J05AE07,358262_fosamprenavir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,358262_fosamprenavir
ambrisentan and tadalafil; oral,ATC 5th,C02KX52,358263_tadalafil
finasteride and tadalafil; oral,ATC 5th,G04CB51,358263_tadalafil
macitentan and tadalafil; oral,ATC 5th,C02KX54,358263_tadalafil
tamsulosin and tadalafil; systemic,ATC 5th,G04CA54,358263_tadalafil
GENITO URINARY SYSTEM AND SEX HORMONES,ATC 1st,G,358263_tadalafil
UROLOGICALS,ATC 2nd,G04,358263_tadalafil
UROLOGICALS,ATC 3rd,G04B,358263_tadalafil
Drugs used in erectile dysfunction,ATC 4th,G04BE,358263_tadalafil
tadalafil; oral,ATC 5th,G04BE08,358263_tadalafil
drugs used in erectile dysfunction - combinations,ATC 5th,G04BE30,358263_tadalafil
OTHER ANTIHYPERTENSIVES,ATC 3rd,C02K,358274_ambrisentan
CARDIOVASCULAR SYSTEM,ATC 1st,C,358274_ambrisentan
ambrisentan and tadalafil; oral,ATC 5th,C02KX52,358274_ambrisentan
ANTIHYPERTENSIVES,ATC 2nd,C02,358274_ambrisentan
ambrisentan; oral,ATC 5th,C02KX02,358274_ambrisentan
Antihypertensives for pulmonary arterial hypertension,ATC 4th,C02KX,358274_ambrisentan
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,37776_temozolomide
Other alkylating agents,ATC 4th,L01AX,37776_temozolomide
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,37776_temozolomide
temozolomide; systemic,ATC 5th,L01AX03,37776_temozolomide
ALKYLATING AGENTS,ATC 3rd,L01A,37776_temozolomide
ALKYLATING AGENTS,ATC 3rd,L01A,38508_treosulfan
treosulfan; systemic,ATC 5th,L01AB02,38508_treosulfan
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,38508_treosulfan
Alkyl sulfonates,ATC 4th,L01AB,38508_treosulfan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,38508_treosulfan
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,392509_laronidase
Enzymes,ATC 4th,A16AB,392509_laronidase
laronidase; parenteral,ATC 5th,A16AB05,392509_laronidase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,392509_laronidase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,392509_laronidase
ANTITHROMBOTIC AGENTS,ATC 2nd,B01,40138_iloprost
platelet aggregation inhibitors excl. heparin - combinations,ATC 5th,B01AC30,40138_iloprost
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,40138_iloprost
ANTITHROMBOTIC AGENTS,ATC 3rd,B01A,40138_iloprost
"iloprost; inhalant, parenteral",ATC 5th,B01AC11,40138_iloprost
Platelet aggregation inhibitors excl. heparin,ATC 4th,B01AC,40138_iloprost
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,401713_carglumic_acid
