atc_name,concept_class_id,concept_code,name
Aromatase inhibitors,ATC 4th,L02BG,ribociclib
Cyclin-dependent kinase (CDK) inhibitors,ATC 4th,L01EF,ribociclib
ENDOCRINE THERAPY,ATC 2nd,L02,ribociclib
HORMONE ANTAGONISTS AND RELATED AGENTS,ATC 3rd,L02B,ribociclib
letrozole; oral,ATC 5th,L02BG04,ribociclib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,ribociclib
ribociclib; oral,ATC 5th,L01EF02,ribociclib
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,rilpivirine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,rilpivirine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,rilpivirine
cabotegravir; systemic,ATC 5th,J05AJ04,rilpivirine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,rilpivirine
dolutegravir and rilpivirine; systemic,ATC 5th,J05AR21,rilpivirine
emtricitabine and tenofovir alafenamide; oral,ATC 5th,J05AR17,rilpivirine
"emtricitabine, tenofovir alafenamide and rilpivirine; systemic",ATC 5th,J05AR19,rilpivirine
"emtricitabine, tenofovir disoproxil and rilpivirine; systemic",ATC 5th,J05AR08,rilpivirine
Integrase inhibitors,ATC 4th,J05AJ,rilpivirine
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,rilpivirine
rilpivirine; oral,ATC 5th,J05AG05,rilpivirine
tenofovir disoproxil and emtricitabine; oral,ATC 5th,J05AR03,rilpivirine
ANALGESICS,ATC 2nd,N02,rimegepant
ANTIMIGRAINE PREPARATIONS,ATC 3rd,N02C,rimegepant
Calcitonin gene-related peptide (CGRP) antagonists,ATC 4th,N02CD,rimegepant
NERVOUS SYSTEM,ATC 1st,N,rimegepant
rimegepant; oral,ATC 5th,N02CD06,rimegepant
ANTIHYPERTENSIVES,ATC 2nd,C02,riociguat
Antihypertensives for pulmonary arterial hypertension,ATC 4th,C02KX,riociguat
CARDIOVASCULAR SYSTEM,ATC 1st,C,riociguat
OTHER ANTIHYPERTENSIVES,ATC 3rd,C02K,riociguat
riociguat; oral,ATC 5th,C02KX05,riociguat
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,ripretinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,ripretinib
Other protein kinase inhibitors,ATC 4th,L01EX,ripretinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,ripretinib
ripretinib; oral,ATC 5th,L01EX19,ripretinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,risankizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,risankizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,risankizumab
Interleukin inhibitors,ATC 4th,L04AC,risankizumab
risankizumab; parenteral,ATC 5th,L04AC18,risankizumab
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,risdiplam
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 2nd,M09,risdiplam
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 3rd,M09A,risdiplam
Other drugs for disorders of the musculo-skeletal system,ATC 4th,M09AX,risdiplam
risdiplam; oral,ATC 5th,M09AX10,risdiplam
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,ritonavir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,ritonavir
Antivirals for treatment of HCV infections,ATC 4th,J05AP,ritonavir
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,ritonavir
atazanavir and ritonavir; oral,ATC 5th,J05AR23,ritonavir
darunavir and ritonavir; oral,ATC 5th,J05AR26,ritonavir
"dasabuvir, ombitasvir, paritaprevir and ritonavir; systemic",ATC 5th,J05AP52,ritonavir
dasabuvir; oral,ATC 5th,J05AP09,ritonavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,ritonavir
lopinavir and ritonavir; oral,ATC 5th,J05AR10,ritonavir
nirmatrelvir and ritonavir; oral,ATC 5th,J05AE30,ritonavir
"ombitasvir, paritaprevir and ritonavir; oral",ATC 5th,J05AP53,ritonavir
Protease inhibitors,ATC 4th,J05AE,ritonavir
"ribavirin; inhalant, oral",ATC 5th,J05AP01,ritonavir
ritonavir; oral,ATC 5th,J05AE03,ritonavir
[U] rituximab; parenteral,ATC 5th,L01XC02,rituximab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,rituximab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,rituximab
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,rituximab
CD20 (Clusters of Differentiation 20) inhibitors,ATC 4th,L01FA,rituximab
Enzymes,ATC 4th,B06AA,rituximab
hyaluronidase; parenteral,ATC 5th,B06AA03,rituximab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,rituximab
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,rituximab
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,rituximab
rituximab; parenteral,ATC 5th,L01FA01,rituximab
ANTIHEMORRHAGICS,ATC 2nd,B02,romiplostim
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,romiplostim
Other systemic hemostatics,ATC 4th,B02BX,romiplostim
romiplostim; parenteral,ATC 5th,B02BX04,romiplostim
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,romiplostim
DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,ATC 3rd,M05B,romosozumab
DRUGS FOR TREATMENT OF BONE DISEASES,ATC 2nd,M05,romosozumab
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,romosozumab
Other drugs affecting bone structure and mineralization,ATC 4th,M05BX,romosozumab
romosozumab; parenteral,ATC 5th,M05BX06,romosozumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,ropeginterferon_alfa_2b
IMMUNOSTIMULANTS,ATC 2nd,L03,ropeginterferon_alfa_2b
IMMUNOSTIMULANTS,ATC 3rd,L03A,ropeginterferon_alfa_2b
Interferons,ATC 4th,L03AB,ropeginterferon_alfa_2b
ropeginterferon alfa-2b; systemic,ATC 5th,L03AB15,ropeginterferon_alfa_2b
ANTIANEMIC PREPARATIONS,ATC 2nd,B03,roxadustat
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,roxadustat
OTHER ANTIANEMIC PREPARATIONS,ATC 3rd,B03X,roxadustat
Other antianemic preparations,ATC 4th,B03XA,roxadustat
roxadustat; oral,ATC 5th,B03XA05,roxadustat
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,rucaparib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,rucaparib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,rucaparib
Poly (ADP-ribose) polymerase (PARP) inhibitors,ATC 4th,L01XK,rucaparib
rucaparib; oral,ATC 5th,L01XK03,rucaparib
"Agents for dermatitis, excluding corticosteroids",ATC 4th,D11AH,ruxolitinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,ruxolitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,ruxolitinib
DERMATOLOGICALS,ATC 1st,D,ruxolitinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L01EJ,ruxolitinib
OTHER DERMATOLOGICAL PREPARATIONS,ATC 2nd,D11,ruxolitinib
OTHER DERMATOLOGICAL PREPARATIONS,ATC 3rd,D11A,ruxolitinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,ruxolitinib
ruxolitinib; oral,ATC 5th,L01EJ01,ruxolitinib
"ruxolitinib; oral, topical",ATC 5th,D11AH09,ruxolitinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sabatolimab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sabatolimab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,sabatolimab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,sabatolimab
sabatolimab; parenteral,ATC 5th,L01FX19,sabatolimab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sabizabulin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sabizabulin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sacituzumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sacituzumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,sacituzumab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,sacituzumab
sacituzumab govitecan; parenteral,ATC 5th,L01FX17,sacituzumab
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,sapropterin
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,sapropterin
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,sapropterin
sapropterin; oral,ATC 5th,A16AX07,sapropterin
Various alimentary tract and metabolism products,ATC 4th,A16AX,sapropterin
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,saquinavir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,saquinavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,saquinavir
Protease inhibitors,ATC 4th,J05AE,saquinavir
saquinavir; oral,ATC 5th,J05AE01,saquinavir
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sarilumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,sarilumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,sarilumab
Interleukin inhibitors,ATC 4th,L04AC,sarilumab
sarilumab; systemic,ATC 5th,L04AC14,sarilumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,satralizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,satralizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,satralizumab
Interleukin inhibitors,ATC 4th,L04AC,satralizumab
satralizumab; parenteral,ATC 5th,L04AC19,satralizumab
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,sebelipase_alfa
Enzymes,ATC 4th,A16AB,sebelipase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,sebelipase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,sebelipase_alfa
sebelipase alfa; parenteral,ATC 5th,A16AB14,sebelipase_alfa
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,secukinumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,secukinumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,secukinumab
Interleukin inhibitors,ATC 4th,L04AC,secukinumab
secukinumab; parenteral,ATC 5th,L04AC10,secukinumab
ANTITHROMBOTIC AGENTS,ATC 2nd,B01,selexipag
ANTITHROMBOTIC AGENTS,ATC 3rd,B01A,selexipag
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,selexipag
Platelet aggregation inhibitors excl. heparin,ATC 4th,B01AC,selexipag
platelet aggregation inhibitors excl. heparin - combinations,ATC 5th,B01AC30,selexipag
selexipag; oral,ATC 5th,B01AC27,selexipag
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,selinexor
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,selinexor
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,selinexor
Other antineoplastic agents,ATC 4th,L01XX,selinexor
selinexor; oral,ATC 5th,L01XX66,selinexor
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,selpercatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,selpercatinib
Other protein kinase inhibitors,ATC 4th,L01EX,selpercatinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,selpercatinib
selpercatinib; oral,ATC 5th,L01EX22,selpercatinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,selumetinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,selumetinib
Mitogen-activated protein kinase (MEK) inhibitors,ATC 4th,L01EE,selumetinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,selumetinib
selumetinib; oral,ATC 5th,L01EE04,selumetinib
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,setmelanotide
"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",ATC 2nd,A08,setmelanotide
"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",ATC 3rd,A08A,setmelanotide
Centrally acting antiobesity products,ATC 4th,A08AA,setmelanotide
setmelanotide; parenteral,ATC 5th,A08AA12,setmelanotide
ANTIHYPERTENSIVES,ATC 2nd,C02,sildenafil
Antihypertensives for pulmonary arterial hypertension,ATC 4th,C02KX,sildenafil
CARDIOVASCULAR SYSTEM,ATC 1st,C,sildenafil
Drugs used in erectile dysfunction,ATC 4th,G04BE,sildenafil
drugs used in erectile dysfunction - combinations,ATC 5th,G04BE30,sildenafil
GENITO URINARY SYSTEM AND SEX HORMONES,ATC 1st,G,sildenafil
OTHER ANTIHYPERTENSIVES,ATC 3rd,C02K,sildenafil
sildenafil; oral,ATC 5th,G04BE03,sildenafil
sotatercept,ATC 5th,C02KX06,sildenafil
UROLOGICALS,ATC 2nd,G04,sildenafil
UROLOGICALS,ATC 3rd,G04B,sildenafil
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,siltuximab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,siltuximab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,siltuximab
Interleukin inhibitors,ATC 4th,L04AC,siltuximab
siltuximab; parenteral,ATC 5th,L04AC11,siltuximab
[U] siponimod,ATC 5th,L04AA42,siponimod
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,siponimod
IMMUNOSUPPRESSANTS,ATC 2nd,L04,siponimod
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,siponimod
Selective immunosuppressants,ATC 4th,L04AA,siponimod
siponimod; oral,ATC 5th,L04AE03,siponimod
Sphingosine-1-phosphate (S1P) receptor modulators,ATC 4th,L04AE,siponimod
[U] sirolimus,ATC 5th,L04AA10,sirolimus
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sirolimus
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sirolimus
IMMUNOSUPPRESSANTS,ATC 2nd,L04,sirolimus
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,sirolimus
Mammalian target of rapamycin (mTOR) kinase inhibitors,ATC 4th,L01EG,sirolimus
Mammalian target of rapamycin (mTOR) kinase inhibitors,ATC 4th,L04AH,sirolimus
OPHTHALMOLOGICALS,ATC 2nd,S01,sirolimus
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,sirolimus
Other ophthalmologicals,ATC 4th,S01XA,sirolimus
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,sirolimus
Selective immunosuppressants,ATC 4th,L04AA,sirolimus
SENSORY ORGANS,ATC 1st,S,sirolimus
sirolimus; ophthalmic,ATC 5th,S01XA23,sirolimus
sirolimus; oral,ATC 5th,L04AH01,sirolimus
sirolimus; systemic,ATC 5th,L01EG04,sirolimus
temsirolimus; parenteral,ATC 5th,L01EG01,sirolimus
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sitravatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sitravatinib
Other protein kinase inhibitors,ATC 4th,L01EX,sitravatinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,sitravatinib
sitravatinib; oral,ATC 5th,L01EX26,sitravatinib
ANTIINFECTIVES,ATC 3rd,S02A,sofosbuvir
ANTIINFECTIVES,ATC 3rd,S03A,sofosbuvir
Antiinfectives,ATC 4th,B05CA,sofosbuvir
Antiinfectives,ATC 4th,S02AA,sofosbuvir
Antiinfectives,ATC 4th,S03AA,sofosbuvir
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,sofosbuvir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,sofosbuvir
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,sofosbuvir
"antiinfectives, combinations; otic",ATC 5th,S02AA30,sofosbuvir
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,sofosbuvir
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,sofosbuvir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,sofosbuvir
Antivirals for treatment of HCV infections,ATC 4th,J05AP,sofosbuvir
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,sofosbuvir
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,sofosbuvir
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,sofosbuvir
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,sofosbuvir
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,sofosbuvir
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,sofosbuvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,sofosbuvir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,sofosbuvir
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,sofosbuvir
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,sofosbuvir
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,sofosbuvir
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,sofosbuvir
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,sofosbuvir
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,sofosbuvir
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,sofosbuvir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,sofosbuvir
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,sofosbuvir
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,sofosbuvir
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,sofosbuvir
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,sofosbuvir
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,sofosbuvir
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,sofosbuvir
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,sofosbuvir
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,sofosbuvir
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,sofosbuvir
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,sofosbuvir
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,sofosbuvir
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,sofosbuvir
IRRIGATING SOLUTIONS,ATC 3rd,B05C,sofosbuvir
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,sofosbuvir
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,sofosbuvir
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,sofosbuvir
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,sofosbuvir
OTOLOGICALS,ATC 2nd,S02,sofosbuvir
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,sofosbuvir
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,sofosbuvir
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,sofosbuvir
SENSORY ORGANS,ATC 1st,S,sofosbuvir
sofosbuvir and ledipasvir; systemic,ATC 5th,J05AP51,sofosbuvir
sofosbuvir and velpatasvir; oral,ATC 5th,J05AP55,sofosbuvir
"sofosbuvir, velpatasvir and voxilaprevir; systemic",ATC 5th,J05AP56,sofosbuvir
sofosbuvir; oral,ATC 5th,J05AP08,sofosbuvir
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,sofosbuvir
Centrally acting sympathomimetics,ATC 4th,N06BA,solriamfetol
NERVOUS SYSTEM,ATC 1st,N,solriamfetol
PSYCHOANALEPTICS,ATC 2nd,N06,solriamfetol
"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",ATC 3rd,N06B,solriamfetol
solriamfetol; oral,ATC 5th,N06BA14,solriamfetol
ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,ATC 3rd,H01A,somapacitan
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,somapacitan
somapacitan; systemic,ATC 5th,H01AC07,somapacitan
Somatropin and somatropin agonists,ATC 4th,H01AC,somapacitan
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,somapacitan
ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,ATC 3rd,H01A,somatropin
combinations of electrolytes; parenteral,ATC 5th,B05XA30,somatropin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05BB04,somatropin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05XA31,somatropin
electrolytes with carbohydrates; parenteral,ATC 5th,B05BB02,somatropin
electrolytes; parenteral,ATC 5th,B05BB01,somatropin
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,somatropin
Somatropin and somatropin agonists,ATC 4th,H01AC,somatropin
somatropin; parenteral,ATC 5th,H01AC01,somatropin
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,somatropin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sorafenib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sorafenib
Other protein kinase inhibitors,ATC 4th,L01EX,sorafenib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,sorafenib
sorafenib; oral,ATC 5th,L01EX02,sorafenib
ANTIHYPERTENSIVES,ATC 2nd,C02,sotatercept
Antihypertensives for pulmonary arterial hypertension,ATC 4th,C02KX,sotatercept
CARDIOVASCULAR SYSTEM,ATC 1st,C,sotatercept
OTHER ANTIHYPERTENSIVES,ATC 3rd,C02K,sotatercept
sotatercept,ATC 5th,C02KX06,sotatercept
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sotorasib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sotorasib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,sotorasib
Other antineoplastic agents,ATC 4th,L01XX,sotorasib
sotorasib; systemic,ATC 5th,L01XX73,sotorasib
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,sotrovimab
Antiviral monoclonal antibodies,ATC 4th,J06BD,sotrovimab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,sotrovimab
IMMUNOGLOBULINS,ATC 3rd,J06B,sotrovimab
sotrovimab; parenteral,ATC 5th,J06BD05,sotrovimab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,stavudine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,stavudine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,stavudine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,stavudine
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,stavudine
stavudine and lamivudine; oral,ATC 5th,J05AR28,stavudine
"stavudine, lamivudine and nevirapine; systemic",ATC 5th,J05AR07,stavudine
stavudine; oral,ATC 5th,J05AF04,stavudine
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,sucroferric_oxyhydroxide
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,sucroferric_oxyhydroxide
Drugs for treatment of hyperkalemia and hyperphosphatemia,ATC 4th,V03AE,sucroferric_oxyhydroxide
sucroferric oxyhydroxide; oral,ATC 5th,V03AE05,sucroferric_oxyhydroxide
VARIOUS,ATC 1st,V,sucroferric_oxyhydroxide
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,sunitinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sunitinib
Other protein kinase inhibitors,ATC 4th,L01EX,sunitinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,sunitinib
sunitinib; oral,ATC 5th,L01EX01,sunitinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,surufatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,surufatinib
Other protein kinase inhibitors,ATC 4th,L01EX,surufatinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,surufatinib
surufatinib; oral,ATC 5th,L01EX24,surufatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,sutimlimab
Complement inhibitors,ATC 4th,L04AJ,sutimlimab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,sutimlimab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,sutimlimab
sutimlimab; parenteral,ATC 5th,L04AJ04,sutimlimab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,tabelecleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,tabelecleucel
Antineoplastic cell and gene therapy,ATC 4th,L01XL,tabelecleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,tabelecleucel
tabelecleucel; parenteral,ATC 5th,L01XL09,tabelecleucel
"Agents for dermatitis, excluding corticosteroids",ATC 4th,D11AH,tacrolimus
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,tacrolimus
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,tacrolimus
Calcineurin inhibitors,ATC 4th,L04AD,tacrolimus
clobetasol; topical,ATC 5th,D07AD01,tacrolimus
"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",ATC 2nd,D07,tacrolimus
"CORTICOSTEROIDS, PLAIN",ATC 3rd,D07A,tacrolimus
"Corticosteroids, very potent (group IV)",ATC 4th,D07AD,tacrolimus
DERMATOLOGICALS,ATC 1st,D,tacrolimus
IMMUNOSUPPRESSANTS,ATC 2nd,L04,tacrolimus
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,tacrolimus
Other agents for local oral treatment,ATC 4th,A01AD,tacrolimus
other agents for local oral treatment - various; local oral,ATC 5th,A01AD11,tacrolimus
OTHER DERMATOLOGICAL PREPARATIONS,ATC 2nd,D11,tacrolimus
OTHER DERMATOLOGICAL PREPARATIONS,ATC 3rd,D11A,tacrolimus
STOMATOLOGICAL PREPARATIONS,ATC 2nd,A01,tacrolimus
STOMATOLOGICAL PREPARATIONS,ATC 3rd,A01A,tacrolimus
tacrolimus; systemic,ATC 5th,L04AD02,tacrolimus
tacrolimus; topical,ATC 5th,D11AH01,tacrolimus
ambrisentan and tadalafil; oral,ATC 5th,C02KX52,tadalafil
ANTIHYPERTENSIVES,ATC 2nd,C02,tadalafil
Antihypertensives for pulmonary arterial hypertension,ATC 4th,C02KX,tadalafil
CARDIOVASCULAR SYSTEM,ATC 1st,C,tadalafil
DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,ATC 3rd,G04C,tadalafil
Drugs used in erectile dysfunction,ATC 4th,G04BE,tadalafil
