atc_name,concept_class_id,concept_code,name
cough suppressants and mucolytics; systemic,ATC 5th,R05FB01,44_mesna
cough suppressants and expectorants; systemic,ATC 5th,R05FB02,44_mesna
RESPIRATORY SYSTEM,ATC 1st,R,44_mesna
VARIOUS,ATC 1st,V,44_mesna
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,44_mesna
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,44_mesna
Detoxifying agents for antineoplastic treatment,ATC 4th,V03AF,44_mesna
mesna; systemic,ATC 5th,V03AF01,44_mesna
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,44151_clofarabine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,44151_clofarabine
ANTIMETABOLITES,ATC 3rd,L01B,44151_clofarabine
Purine analogues,ATC 4th,L01BB,44151_clofarabine
clofarabine; parenteral,ATC 5th,L01BB06,44151_clofarabine
cladribine; oral,ATC 5th,L04AA40,44157_cladribine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,44157_cladribine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,44157_cladribine
ANTIMETABOLITES,ATC 3rd,L01B,44157_cladribine
Purine analogues,ATC 4th,L01BB,44157_cladribine
cladribine; systemic,ATC 5th,L01BB04,44157_cladribine
IMMUNOSUPPRESSANTS,ATC 2nd,L04,44157_cladribine
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,44157_cladribine
Selective immunosuppressants,ATC 4th,L04AA,44157_cladribine
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,4448_floxacillin
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,4448_floxacillin
IRRIGATING SOLUTIONS,ATC 3rd,B05C,4448_floxacillin
Antiinfectives,ATC 4th,B05CA,4448_floxacillin
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,4448_floxacillin
"CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS",ATC 3rd,D07C,4448_floxacillin
"Corticosteroids, weak, combinations with antibiotics",ATC 4th,D07CA,4448_floxacillin
hydrocortisone and antibiotics; topical,ATC 5th,D07CA01,4448_floxacillin
methylprednisolone and antibiotics; topical,ATC 5th,D07CA02,4448_floxacillin
prednisolone and antibiotics; topical,ATC 5th,D07CA03,4448_floxacillin
"Corticosteroids, moderately potent, combinations with antibiotics",ATC 4th,D07CB,4448_floxacillin
triamcinolone and antibiotics; topical,ATC 5th,D07CB01,4448_floxacillin
fluprednidene and antibiotics; topical,ATC 5th,D07CB02,4448_floxacillin
fluorometholone and antibiotics; topical,ATC 5th,D07CB03,4448_floxacillin
dexamethasone and antibiotics; topical,ATC 5th,D07CB04,4448_floxacillin
flumetasone and antibiotics; topical,ATC 5th,D07CB05,4448_floxacillin
"Corticosteroids, potent, combinations with antibiotics",ATC 4th,D07CC,4448_floxacillin
betamethasone and antibiotics; topical,ATC 5th,D07CC01,4448_floxacillin
fluocinolone acetonide and antibiotics; topical,ATC 5th,D07CC02,4448_floxacillin
fludroxycortide and antibiotics; topical,ATC 5th,D07CC03,4448_floxacillin
beclometasone and antibiotics; topical,ATC 5th,D07CC04,4448_floxacillin
fluocinonide and antibiotics; topical,ATC 5th,D07CC05,4448_floxacillin
fluocortolone and antibiotics; topical,ATC 5th,D07CC06,4448_floxacillin
"Corticosteroids, very potent, combinations with antibiotics",ATC 4th,D07CD,4448_floxacillin
clobetasol and antibiotics; topical,ATC 5th,D07CD01,4448_floxacillin
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,4448_floxacillin
ANTIBACTERIALS FOR SYSTEMIC USE,ATC 2nd,J01,4448_floxacillin
"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",ATC 3rd,J01C,4448_floxacillin
Penicillins with extended spectrum,ATC 4th,J01CA,4448_floxacillin
penicillins with extended spectrum - combinations; systemic,ATC 5th,J01CA20,4448_floxacillin
"ampicillin, combinations; systemic",ATC 5th,J01CA51,4448_floxacillin
Beta-lactamase resistant penicillins,ATC 4th,J01CF,4448_floxacillin
flucloxacillin; systemic,ATC 5th,J01CF05,4448_floxacillin
"Combinations of penicillins, incl. beta-lactamase inhibitors",ATC 4th,J01CR,4448_floxacillin
combinations of penicillins; systemic,ATC 5th,J01CR50,4448_floxacillin
COMBINATIONS OF ANTIBACTERIALS,ATC 3rd,J01R,4448_floxacillin
Combinations of antibacterials,ATC 4th,J01RA,4448_floxacillin
"penicillins, combinations with other antibacterials; systemic",ATC 5th,J01RA01,4448_floxacillin
SENSORY ORGANS,ATC 1st,S,4448_floxacillin
OPHTHALMOLOGICALS,ATC 2nd,S01,4448_floxacillin
ANTIINFECTIVES,ATC 3rd,S01A,4448_floxacillin
Antibiotics,ATC 4th,S01AA,4448_floxacillin
antibiotics in combination with other drugs; ophthalmic,ATC 5th,S01AA20,4448_floxacillin
OTOLOGICALS,ATC 2nd,S02,4448_floxacillin
ANTIINFECTIVES,ATC 3rd,S02A,4448_floxacillin
Antiinfectives,ATC 4th,S02AA,4448_floxacillin
"antiinfectives, combinations; otic",ATC 5th,S02AA30,4448_floxacillin
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,4448_floxacillin
ANTIINFECTIVES,ATC 3rd,S03A,4448_floxacillin
Antiinfectives,ATC 4th,S03AA,4448_floxacillin
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,4448_floxacillin
darunavir and ritonavir; oral,ATC 5th,J05AR26,460132_darunavir
"emtricitabine, tenofovir alafenamide, darunavir and cobicistat; oral",ATC 5th,J05AR22,460132_darunavir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,460132_darunavir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,460132_darunavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,460132_darunavir
Protease inhibitors,ATC 4th,J05AE,460132_darunavir
darunavir; oral,ATC 5th,J05AE10,460132_darunavir
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,460132_darunavir
darunavir and cobicistat; oral,ATC 5th,J05AR14,460132_darunavir
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,4678_ganciclovir
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,4678_ganciclovir
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,4678_ganciclovir
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,4678_ganciclovir
IRRIGATING SOLUTIONS,ATC 3rd,B05C,4678_ganciclovir
Antiinfectives,ATC 4th,B05CA,4678_ganciclovir
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,4678_ganciclovir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,4678_ganciclovir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,4678_ganciclovir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,4678_ganciclovir
Nucleosides and nucleotides excl. reverse transcriptase inhibitors,ATC 4th,J05AB,4678_ganciclovir
ganciclovir; systemic,ATC 5th,J05AB06,4678_ganciclovir
SENSORY ORGANS,ATC 1st,S,4678_ganciclovir
OPHTHALMOLOGICALS,ATC 2nd,S01,4678_ganciclovir
ANTIINFECTIVES,ATC 3rd,S01A,4678_ganciclovir
Antivirals,ATC 4th,S01AD,4678_ganciclovir
ganciclovir; ophthalmic,ATC 5th,S01AD09,4678_ganciclovir
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,4678_ganciclovir
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,4678_ganciclovir
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,4678_ganciclovir
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,4678_ganciclovir
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,4678_ganciclovir
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,4678_ganciclovir
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,4678_ganciclovir
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,4678_ganciclovir
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,4678_ganciclovir
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,4678_ganciclovir
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,4678_ganciclovir
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,4678_ganciclovir
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,4678_ganciclovir
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,4678_ganciclovir
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,4678_ganciclovir
OTOLOGICALS,ATC 2nd,S02,4678_ganciclovir
ANTIINFECTIVES,ATC 3rd,S02A,4678_ganciclovir
Antiinfectives,ATC 4th,S02AA,4678_ganciclovir
"antiinfectives, combinations; otic",ATC 5th,S02AA30,4678_ganciclovir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,4678_ganciclovir
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,4678_ganciclovir
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,4678_ganciclovir
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,4678_ganciclovir
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,4678_ganciclovir
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,4678_ganciclovir
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,4678_ganciclovir
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,4678_ganciclovir
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,4678_ganciclovir
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,4678_ganciclovir
ANTIINFECTIVES,ATC 3rd,S03A,4678_ganciclovir
Antiinfectives,ATC 4th,S03AA,4678_ganciclovir
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,4678_ganciclovir
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,4678_ganciclovir
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,4678_ganciclovir
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,4678_ganciclovir
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,4678_ganciclovir
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,4678_ganciclovir
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,4678_ganciclovir
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,4678_ganciclovir
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,4678_ganciclovir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,474128_telbivudine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,474128_telbivudine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,474128_telbivudine
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,474128_telbivudine
telbivudine; oral,ATC 5th,J05AF11,474128_telbivudine
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,475342_dasatinib
dasatinib; oral,ATC 5th,L01EA02,475342_dasatinib
BCR-ABL tyrosine kinase inhibitors,ATC 4th,L01EA,475342_dasatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,475342_dasatinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,475342_dasatinib
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,475969_etravirine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,475969_etravirine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,475969_etravirine
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,475969_etravirine
etravirine; oral,ATC 5th,J05AG04,475969_etravirine
lapatinib; oral,ATC 5th,L01EH01,480167_lapatinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,480167_lapatinib
Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,ATC 4th,L01EH,480167_lapatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,480167_lapatinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,480167_lapatinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,495881_sorafenib
sorafenib; oral,ATC 5th,L01EX02,495881_sorafenib
Other protein kinase inhibitors,ATC 4th,L01EX,495881_sorafenib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,495881_sorafenib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,495881_sorafenib
NERVOUS SYSTEM,ATC 1st,N,51296_idebenone
PSYCHOANALEPTICS,ATC 2nd,N06,51296_idebenone
"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",ATC 3rd,N06B,51296_idebenone
Other psychostimulants and nootropics,ATC 4th,N06BX,51296_idebenone
idebenone; oral,ATC 5th,N06BX13,51296_idebenone
Topoisomerase 1 (TOP1) inhibitors,ATC 4th,L01CE,51499_irinotecan
irinotecan; parenteral,ATC 5th,L01CE02,51499_irinotecan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,51499_irinotecan
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,51499_irinotecan
PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,ATC 3rd,L01C,51499_irinotecan
[U] irinotecan,ATC 5th,L01XX19,51499_irinotecan
belladonna total alkaloids; oral,ATC 5th,A03BA04,5224_heparin
calcium (different salts in combination); oral,ATC 5th,A12AA20,5224_heparin
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,5224_heparin
ANTITHROMBOTIC AGENTS,ATC 2nd,B01,5224_heparin
ANTITHROMBOTIC AGENTS,ATC 3rd,B01A,5224_heparin
Heparin group,ATC 4th,B01AB,5224_heparin
heparin; parenteral,ATC 5th,B01AB01,5224_heparin
"heparin, combinations; parenteral",ATC 5th,B01AB51,5224_heparin
Iron in other combinations,ATC 4th,B03AE,5224_heparin
iron in other combinations - various combinations; systemic,ATC 5th,B03AE10,5224_heparin
VITAMIN B12 AND FOLIC ACID,ATC 3rd,B03B,5224_heparin
Vitamin B12 (cyanocobalamin and analogues),ATC 4th,B03BA,5224_heparin
"cyanocobalamin, combinations; systemic",ATC 5th,B03BA51,5224_heparin
electrolytes; parenteral,ATC 5th,B05BB01,5224_heparin
electrolytes with carbohydrates; parenteral,ATC 5th,B05BB02,5224_heparin
combinations of electrolytes; parenteral,ATC 5th,B05XA30,5224_heparin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05XA31,5224_heparin
CARDIOVASCULAR SYSTEM,ATC 1st,C,5224_heparin
VASOPROTECTIVES,ATC 2nd,C05,5224_heparin
AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC 3rd,C05A,5224_heparin
Other agents for treatment of hemorrhoids and anal fissures for topical use,ATC 4th,C05AX,5224_heparin
"aluminium preparations; rectal, topical",ATC 5th,C05AX01,5224_heparin
"bismuth preparations, combinations; rectal, topical",ATC 5th,C05AX02,5224_heparin
"other preparations, combinations; rectal, topical",ATC 5th,C05AX03,5224_heparin
"zinc preparations; rectal, topical",ATC 5th,C05AX04,5224_heparin
ANTIVARICOSE THERAPY,ATC 3rd,C05B,5224_heparin
Heparins or heparinoids for topical use,ATC 4th,C05BA,5224_heparin
heparin; topical,ATC 5th,C05BA03,5224_heparin
"heparin, combinations; topical",ATC 5th,C05BA53,5224_heparin
"glucose, combinations; parenteral",ATC 5th,C05BB56,5224_heparin
"calcium dobesilate, combinations; oral, topical",ATC 5th,C05BX51,5224_heparin
"rutoside, combinations; systemic",ATC 5th,C05CA51,5224_heparin
"troxerutin, combinations; systemic",ATC 5th,C05CA54,5224_heparin
Nicotinic acid and derivatives,ATC 4th,C10AD,5224_heparin
"nicotinic acid, combinations; systemic",ATC 5th,C10AD52,5224_heparin
other antifungals for topical use - combinations; topical,ATC 5th,D01AE20,5224_heparin
"carbamide, combinations; topical",ATC 5th,D02AE51,5224_heparin
combinations of corticosteroids; topical,ATC 5th,D07AB30,5224_heparin
"CORTICOSTEROIDS, COMBINATIONS WITH ANTISEPTICS",ATC 3rd,D07B,5224_heparin
"Corticosteroids, weak, combinations with antiseptics",ATC 4th,D07BA,5224_heparin
prednisolone and antiseptics; topical,ATC 5th,D07BA01,5224_heparin
"CORTICOSTEROIDS, OTHER COMBINATIONS",ATC 3rd,D07X,5224_heparin
"Corticosteroids, weak, other combinations",ATC 4th,D07XA,5224_heparin
hydrocortisone; topical,ATC 5th,D07XA01,5224_heparin
prednisolone; topical,ATC 5th,D07XA02,5224_heparin
"Corticosteroids, moderately potent, other combinations",ATC 4th,D07XB,5224_heparin
dexamethasone; topical,ATC 5th,D07XB05,5224_heparin
combinations of corticosteroids; topical,ATC 5th,D07XB30,5224_heparin
zinc bandage without supplements; topical,ATC 5th,D09AB01,5224_heparin
zinc bandage with supplements; topical,ATC 5th,D09AB02,5224_heparin
SENSORY ORGANS,ATC 1st,S,5224_heparin
OPHTHALMOLOGICALS,ATC 2nd,S01,5224_heparin
"procaine, combinations; parenteral",ATC 5th,N01BA52,5224_heparin
amides - combinations; parenteral,ATC 5th,N01BB20,5224_heparin
"lidocaine, combinations; parenteral",ATC 5th,N01BB52,5224_heparin
"dihydroergotamine, combinations; systemic",ATC 5th,N02CA51,5224_heparin
"hyaluronic acid, combinations; ophthalmic",ATC 5th,S01KA51,5224_heparin
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,5224_heparin
Other ophthalmologicals,ATC 4th,S01XA,5224_heparin
heparin; ophthalmic,ATC 5th,S01XA14,5224_heparin
artificial tears and other indifferent preparations; ophthalmic,ATC 5th,S01XA20,5224_heparin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05BB04,5224_heparin
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,535_alpha_1_antitrypsin
ANTIHEMORRHAGICS,ATC 2nd,B02,535_alpha_1_antitrypsin
ANTIFIBRINOLYTICS,ATC 3rd,B02A,535_alpha_1_antitrypsin
Proteinase inhibitors,ATC 4th,B02AB,535_alpha_1_antitrypsin
alfa1 antitrypsin; parenteral,ATC 5th,B02AB02,535_alpha_1_antitrypsin
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,53654_nevirapine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,53654_nevirapine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,53654_nevirapine
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,53654_nevirapine
nevirapine; oral,ATC 5th,J05AG01,53654_nevirapine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,53654_nevirapine
"zidovudine, lamivudine and nevirapine; systemic",ATC 5th,J05AR05,53654_nevirapine
"stavudine, lamivudine and nevirapine; systemic",ATC 5th,J05AR07,53654_nevirapine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,5552_hydroxyurea
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,5552_hydroxyurea
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,5552_hydroxyurea
Other antineoplastic agents,ATC 4th,L01XX,5552_hydroxyurea
hydroxycarbamide; oral,ATC 5th,L01XX05,5552_hydroxyurea
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,5650_idarubicin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,5650_idarubicin
CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,ATC 3rd,L01D,5650_idarubicin
Anthracyclines and related substances,ATC 4th,L01DB,5650_idarubicin
idarubicin; systemic,ATC 5th,L01DB06,5650_idarubicin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,5657_ifosfamide
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,5657_ifosfamide
ALKYLATING AGENTS,ATC 3rd,L01A,5657_ifosfamide
Nitrogen mustard analogues,ATC 4th,L01AA,5657_ifosfamide
ifosfamide; parenteral,ATC 5th,L01AA06,5657_ifosfamide
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,5666_immunoglobulin_g
IMMUNOGLOBULINS,ATC 3rd,J06B,5666_immunoglobulin_g
"Immunoglobulins, normal human",ATC 4th,J06BA,5666_immunoglobulin_g
"immunoglobulins, normal human, for extravascular adm.; systemic",ATC 5th,J06BA01,5666_immunoglobulin_g
"immunoglobulins, normal human, for intravascular adm.; systemic",ATC 5th,J06BA02,5666_immunoglobulin_g
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,5666_immunoglobulin_g
paclitaxel and encequidar; parenteral,ATC 5th,L01CD51,56946_paclitaxel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,56946_paclitaxel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,56946_paclitaxel
PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,ATC 3rd,L01C,56946_paclitaxel
Taxanes,ATC 4th,L01CD,56946_paclitaxel
paclitaxel; parenteral,ATC 5th,L01CD01,56946_paclitaxel
paclitaxel poliglumex; parenteral,ATC 5th,L01CD03,56946_paclitaxel
Topoisomerase 1 (TOP1) inhibitors,ATC 4th,L01CE,57308_topotecan
topotecan; systemic,ATC 5th,L01CE01,57308_topotecan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,57308_topotecan
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,57308_topotecan
PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,ATC 3rd,L01C,57308_topotecan
[U] topotecan,ATC 5th,L01XX17,57308_topotecan
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,578033_galsulfase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,578033_galsulfase
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,578033_galsulfase
Enzymes,ATC 4th,A16AB,578033_galsulfase
galsulfase; parenteral,ATC 5th,A16AB08,578033_galsulfase
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,5879_interferon_alfa_2a
IMMUNOSTIMULANTS,ATC 2nd,L03,5879_interferon_alfa_2a
IMMUNOSTIMULANTS,ATC 3rd,L03A,5879_interferon_alfa_2a
Interferons,ATC 4th,L03AB,5879_interferon_alfa_2a
interferon alfa-2a; parenteral,ATC 5th,L03AB04,5879_interferon_alfa_2a
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,5880_interferon_alfa_2b
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,5880_interferon_alfa_2b
IRRIGATING SOLUTIONS,ATC 3rd,B05C,5880_interferon_alfa_2b
Antiinfectives,ATC 4th,B05CA,5880_interferon_alfa_2b
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,5880_interferon_alfa_2b
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,5880_interferon_alfa_2b
SENSORY ORGANS,ATC 1st,S,5880_interferon_alfa_2b
OPHTHALMOLOGICALS,ATC 2nd,S01,5880_interferon_alfa_2b
ANTIINFECTIVES,ATC 3rd,S01A,5880_interferon_alfa_2b
Antivirals,ATC 4th,S01AD,5880_interferon_alfa_2b
interferon; ophthalmic,ATC 5th,S01AD05,5880_interferon_alfa_2b
IMMUNOSTIMULANTS,ATC 2nd,L03,5880_interferon_alfa_2b
IMMUNOSTIMULANTS,ATC 3rd,L03A,5880_interferon_alfa_2b
Interferons,ATC 4th,L03AB,5880_interferon_alfa_2b
interferon alfa-2b; parenteral,ATC 5th,L03AB05,5880_interferon_alfa_2b
OTOLOGICALS,ATC 2nd,S02,5880_interferon_alfa_2b
ANTIINFECTIVES,ATC 3rd,S02A,5880_interferon_alfa_2b
Antiinfectives,ATC 4th,S02AA,5880_interferon_alfa_2b
"antiinfectives, combinations; otic",ATC 5th,S02AA30,5880_interferon_alfa_2b
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,5880_interferon_alfa_2b
ANTIINFECTIVES,ATC 3rd,S03A,5880_interferon_alfa_2b
Antiinfectives,ATC 4th,S03AA,5880_interferon_alfa_2b
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,5880_interferon_alfa_2b
DERMATOLOGICALS,ATC 1st,D,58939_collagenase
PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,ATC 2nd,D03,58939_collagenase
ENZYMES,ATC 3rd,D03B,58939_collagenase
Proteolytic enzymes,ATC 4th,D03BA,58939_collagenase
collagenase; topical,ATC 5th,D03BA02,58939_collagenase
"collagenase, combinations; topical",ATC 5th,D03BA52,58939_collagenase
Complement inhibitors,ATC 4th,L04AJ,591781_eculizumab
eculizumab; parenteral,ATC 5th,L04AJ01,591781_eculizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,591781_eculizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,591781_eculizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,591781_eculizumab
Selective immunosuppressants,ATC 4th,L04AA,591781_eculizumab
[U] eculizumab,ATC 5th,L04AA25,591781_eculizumab
SENSORY ORGANS,ATC 1st,S,595060_ranibizumab
OPHTHALMOLOGICALS,ATC 2nd,S01,595060_ranibizumab
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,595060_ranibizumab
Antineovascularisation agents,ATC 4th,S01LA,595060_ranibizumab
ranibizumab; ophthalmic,ATC 5th,S01LA04,595060_ranibizumab
stavudine and lamivudine; oral,ATC 5th,J05AR28,59763_stavudine
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,59763_stavudine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,59763_stavudine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,59763_stavudine
Nucleoside and nucleotide reverse transcriptase inhibitors,ATC 4th,J05AF,59763_stavudine
stavudine; oral,ATC 5th,J05AF04,59763_stavudine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,59763_stavudine
"stavudine, lamivudine and nevirapine; systemic",ATC 5th,J05AR07,59763_stavudine
electrolytes; parenteral,ATC 5th,B05BB01,61148_somatropin
electrolytes with carbohydrates; parenteral,ATC 5th,B05BB02,61148_somatropin
combinations of electrolytes; parenteral,ATC 5th,B05XA30,61148_somatropin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05XA31,61148_somatropin
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,61148_somatropin
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,61148_somatropin
ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,ATC 3rd,H01A,61148_somatropin
Somatropin and somatropin agonists,ATC 4th,H01AC,61148_somatropin
somatropin; parenteral,ATC 5th,H01AC01,61148_somatropin
electrolytes in combination with other drugs; parenteral,ATC 5th,B05BB04,61148_somatropin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,612865_tocilizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,612865_tocilizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,612865_tocilizumab
